steamid,appid,playtime_minutes
76561198044026115,666820,282
76561198044026115,673450,0
76561198044026115,690790,0
76561198044026115,699590,0
76561198044026115,704850,2035
76561198044026115,708820,152
76561198044026115,718850,37
76561198044026115,726830,373
76561198044026115,737800,5
76561198044026115,749270,0
76561198044026115,749960,540
76561198044026115,754120,0
76561198044026115,755980,0
76561198044026115,756800,4110
76561198044026115,761830,459
76561198044026115,762490,0
76561198044026115,800200,43
76561198044026115,815370,0
76561198044026115,816340,45
76561198044026115,834740,4890
76561198044026115,856980,15
76561198044026115,866800,1293
76561198044026115,874390,146
76561198044026115,916840,38
76561198044026115,931180,0
76561198044026115,936500,98
76561198044026115,945360,716
76561198044026115,950670,217
76561198044026115,960090,24405
76561198044026115,981880,17
76561198044026115,1019550,717
76561198044026115,1030830,0
76561198044026115,1040200,284
76561198044026115,1045840,3
76561198044026115,1048540,0
76561198044026115,1058200,0
76561198044026115,1066780,1630
76561198044026115,1084020,166
76561198044026115,1106530,11622
76561198044026115,1118200,8511
76561198044026115,1119730,0
76561198044026115,1149620,320
76561198044026115,1151340,0
76561198044026115,1167630,7587
76561198044026115,1174180,7512
76561198044026115,1200220,20
76561198044026115,1222680,1693
76561198044026115,1248130,312
76561198044026115,1291340,275
76561198044026115,1296970,1001
76561198044026115,1301930,12
76561198044026115,1345820,4
76561198044026115,1358140,1209
76561198044026115,1449560,0
76561198044026115,1449690,21
76561198044026115,1465360,740
76561198044026115,1465460,5727
76561198044026115,1498140,438
76561198044026115,1514840,240
76561198044026115,1551360,1357
76561198044026115,1560250,287
76561198044026115,1562430,3192
76561198044026115,1621760,159
76561198044026115,1623730,47603
76561198044026115,1711840,0
76561198044026115,1736090,7
76561198044026115,1766740,745
76561198044026115,1782330,42
76561198044026115,1849900,123
76561198044026115,1896390,402
76561198044026115,1938090,4468
76561198044026115,1944790,435
76561198044026115,2142450,69
76561198044026115,2211170,23
76561198044026115,2495100,22931
76561198044026115,2670630,123
76561198044026115,2708450,34
76561198044026115,3168600,0
76561198044026115,3240220,0
76561198044026115,3285300,26
76561198044026115,3595230,2025
76561198061435703,440,48893
76561198061435703,550,3827
76561198061435703,620,96
76561198061435703,730,169526
76561198061435703,4000,76
76561198061435703,49520,128
76561198061435703,105600,8996
76561198061435703,218620,0
76561198061435703,218680,0
76561198061435703,231430,20
76561198061435703,252950,48294
76561198061435703,267940,0
76561198061435703,267960,0
76561198061435703,304930,261
76561198061435703,334230,0
76561198061435703,359550,1327
76561198061435703,381210,254
76561198061435703,413150,0
76561198061435703,578080,2518
76561198061435703,623990,0
76561198061435703,1326470,599
76561198061435703,1557740,221
76561198061435703,1623730,5613
76561198061435703,2567870,321
76561198061435703,3164500,126
76561198149967573,730,16155
76561198963862178,550,386
76561198963862178,730,139580
76561198963862178,863550,1518
76561198963862178,1029690,638
76561198963862178,1263850,10623
76561198963862178,1263860,0
76561198963862178,1506830,383
76561198963862178,1708520,2839
76561198129082823,70,0
76561198129082823,220,6
76561198129082823,320,0
76561198129082823,360,0
76561198129082823,400,152
76561198129082823,440,567173
76561198129082823,500,228
76561198129082823,550,980
76561198129082823,620,1560
76561198129082823,3590,1650
76561198129082823,4000,259
76561198129082823,31280,130
76561198129082823,57300,0
76561198129082823,113200,1
76561198129082823,204360,0
76561198129082823,218620,0
76561198129082823,219740,1
76561198129082823,221910,169
76561198129082823,223470,0
76561198129082823,231430,50
76561198129082823,234710,617
76561198129082823,251570,327
76561198129082823,253230,0
76561198129082823,261570,0
76561198129082823,265890,128
76561198129082823,266010,481
76561198129082823,271590,229
76561198129082823,286160,246
76561198129082823,289650,0
76561198129082823,304930,855
76561198129082823,319510,85
76561198129082823,322170,0
76561198129082823,322330,71
76561198129082823,327890,0
76561198129082823,346010,130
76561198129082823,346110,0
76561198129082823,362890,0
76561198129082823,367520,0
76561198129082823,379720,66
76561198129082823,387290,651
76561198129082823,391540,307
76561198129082823,407530,0
76561198129082823,427410,0
76561198129082823,441380,0
76561198129082823,470220,0
76561198129082823,471550,110
76561198129082823,504710,0
76561198129082823,518030,100
76561198129082823,523110,2
76561198129082823,523120,4827
76561198129082823,548430,0
76561198129082823,553850,89
76561198129082823,557600,322
76561198129082823,582010,363
76561198129082823,629520,31
76561198129082823,673750,397
76561198129082823,736260,506
76561198129082823,739630,0
76561198129082823,782330,132
76561198129082823,945360,816
76561198129082823,1054490,241
76561198129082823,1057090,772
76561198129082823,1097150,10074
76561198129082823,1145360,0
76561198129082823,1148590,0
76561198129082823,1296610,683
76561198129082823,1422450,0
76561198129082823,1435790,286
76561198129082823,1533420,0
76561198129082823,1562700,83
76561198129082823,1703340,81
76561198129082823,1721470,0
76561198129082823,1794680,1620
76561198129082823,1966720,116
76561198129082823,2653790,82
76561198129082823,2835570,8
76561198129082823,3240220,0
76561198129082823,3464370,1333
76561198129082823,3527290,0
76561198129082823,3716600,74
76561198172776126,10,41
76561198172776126,20,3
76561198172776126,30,3
76561198172776126,40,0
76561198172776126,50,0
76561198172776126,60,0
76561198172776126,70,31
76561198172776126,80,0
76561198172776126,100,0
76561198172776126,130,0
76561198172776126,220,2677
76561198172776126,240,323
76561198172776126,280,77
76561198172776126,300,73
76561198172776126,320,0
76561198172776126,360,0
76561198172776126,400,309
76561198172776126,440,178954
76561198172776126,500,101
76561198172776126,550,5095
76561198172776126,620,132
76561198172776126,2310,22
76561198172776126,3590,49
76561198172776126,4000,490
76561198172776126,6850,0
76561198172776126,6860,0
76561198172776126,6900,0
76561198172776126,7670,0
76561198172776126,8850,0
76561198172776126,8870,434
76561198172776126,10180,282
76561198172776126,10190,0
76561198172776126,12210,15
76561198172776126,17410,365
76561198172776126,20900,0
76561198172776126,20920,1065
76561198172776126,24240,838
76561198172776126,29900,0
76561198172776126,35140,730
76561198172776126,40990,4
76561198172776126,43160,0
76561198172776126,48700,440
76561198172776126,49520,0
76561198172776126,105600,725
76561198172776126,108710,154
76561198172776126,200260,434
76561198172776126,203140,478
76561198172776126,204450,35
76561198172776126,205100,46
76561198172776126,205930,0
76561198172776126,206190,269
76561198172776126,208650,799
76561198172776126,209000,1468
76561198172776126,213610,3
76561198172776126,213670,85
76561198172776126,218620,57
76561198172776126,219150,1045
76561198172776126,222440,8
76561198172776126,224480,414
76561198172776126,235540,738
76561198172776126,236870,782
76561198172776126,239030,620
76561198172776126,242760,1674
76561198172776126,245170,4763
76561198172776126,245300,291
76561198172776126,247430,0
76561198172776126,254700,604
76561198172776126,268910,3606
76561198172776126,271590,50902
76561198172776126,273350,47
76561198172776126,274170,0
76561198172776126,286690,744
76561198172776126,287390,926
76561198172776126,287700,565
76561198172776126,292030,37998
76561198172776126,304930,160
76561198172776126,311340,0
76561198172776126,311690,446
76561198172776126,319630,2290
76561198172776126,322170,21294
76561198172776126,330990,1138
76561198172776126,331600,3286
76561198172776126,346110,0
76561198172776126,347280,1786
76561198172776126,357070,0
76561198172776126,362890,285
76561198172776126,362930,1
76561198172776126,379720,939
76561198172776126,383870,1191
76561198172776126,405310,80
76561198172776126,407530,0
76561198172776126,409710,665
76561198172776126,409720,138
76561198172776126,412020,1530
76561198172776126,413150,397
76561198172776126,418670,0
76561198172776126,425220,410
76561198172776126,431960,282
76561198172776126,444940,0
76561198172776126,445980,961
76561198172776126,460930,2952
76561198172776126,462250,0
76561198172776126,485450,1135
76561198172776126,489630,0
76561198172776126,515570,0
76561198172776126,524220,597
76561198172776126,532210,0
76561198172776126,533300,908
76561198172776126,537800,0
76561198172776126,552500,42
76561198172776126,554620,1300
76561198172776126,570940,6058
76561198172776126,578330,10
76561198172776126,582160,343
76561198172776126,582660,1
76561198172776126,584210,0
76561198172776126,585690,456
76561198172776126,586350,0
76561198172776126,591420,321
76561198172776126,601150,413
76561198172776126,601220,398
76561198172776126,603750,1276
76561198172776126,615610,474
76561198172776126,617290,425
76561198172776126,617670,548
76561198172776126,629520,135
76561198172776126,633230,38
76561198172776126,640380,0
76561198172776126,641080,756
76561198172776126,646910,45
76561198172776126,702890,0
76561198172776126,711540,571
76561198172776126,731490,13
76561198172776126,752590,352
76561198172776126,755500,671
76561198172776126,764790,1106
76561198172776126,774361,625
76561198172776126,782330,0
76561198172776126,798490,0
76561198172776126,799070,169
76561198172776126,814000,2078
76561198172776126,814380,33746
76561198172776126,860910,372
76561198172776126,863550,47
76561198172776126,878750,532
76561198172776126,879420,0
76561198172776126,898450,0
76561198172776126,927890,908
76561198172776126,936790,1086
76561198172776126,945360,175
76561198172776126,960990,445
76561198172776126,963690,413
76561198172776126,969990,2074
76561198172776126,971030,1074
76561198172776126,976730,131018
76561198172776126,1004240,336
76561198172776126,1029980,0
76561198172776126,1049410,480
76561198172776126,1063310,9
76561198172776126,1069530,5983
76561198172776126,1085510,0
76561198172776126,1097840,1429
76561198172776126,1106860,1708
76561198172776126,1113000,611
76561198172776126,1115780,50
76561198172776126,1146950,1100
76561198172776126,1148510,903
76561198172776126,1172380,740
76561198172776126,1181000,0
76561198172776126,1212620,1100
76561198172776126,1233570,581
76561198172776126,1238820,1359
76561198172776126,1238840,493
76561198172776126,1238860,430
76561198172776126,1245620,243
76561198172776126,1265920,2002
76561198172776126,1265930,758
76561198172776126,1373960,8
76561198172776126,1392820,0
76561198172776126,1440440,62
76561198172776126,1449560,1
76561198172776126,1506510,1
76561198172776126,1508680,722
76561198172776126,1515950,0
76561198172776126,1517290,6
76561198172776126,1590910,27
76561198172776126,1592290,219
76561198172776126,1594460,770
76561198172776126,1604000,2054
76561198172776126,1703340,22
76561198172776126,1747050,0
76561198172776126,1927720,74
76561198172776126,1927740,0
76561198172776126,1931770,676
76561198172776126,1943950,67
76561198172776126,1987080,242
76561198172776126,1999360,376
76561198172776126,2111190,74
76561198172776126,2141730,1384
76561198172776126,2648050,0
76561198172776126,2695940,318
76561198172776126,2835570,246
76561198172776126,3097560,20
76561198172776126,3164500,217
76561198172776126,3240220,199
76561198172776126,3241660,1563
76561198064411172,10,0
76561198064411172,20,23
76561198064411172,30,0
76561198064411172,40,0
76561198064411172,50,133
76561198064411172,60,0
76561198064411172,70,964
76561198064411172,80,0
76561198064411172,100,0
76561198064411172,130,222
76561198064411172,220,669
76561198064411172,240,1
76561198064411172,280,0
76561198064411172,300,0
76561198064411172,320,34
76561198064411172,360,0
76561198064411172,400,153
76561198064411172,440,568405
76561198064411172,500,291
76561198064411172,550,542
76561198064411172,570,22
76561198064411172,620,985
76561198064411172,730,6273
76561198064411172,1520,15
76561198064411172,1523,0
76561198064411172,2200,0
76561198064411172,2210,0
76561198064411172,2280,121
76561198064411172,2290,1
76561198064411172,2300,1
76561198064411172,2310,2
76561198064411172,2320,16
76561198064411172,2330,0
76561198064411172,2340,0
76561198064411172,2350,0
76561198064411172,3300,0
76561198064411172,3310,0
76561198064411172,3330,0
76561198064411172,3350,0
76561198064411172,3480,86
76561198064411172,3540,1
76561198064411172,3560,0
76561198064411172,3590,938
76561198064411172,4000,1793
76561198064411172,7670,888
76561198064411172,8850,555
76561198064411172,8870,2897
76561198064411172,8930,163
76561198064411172,8980,0
76561198064411172,9030,0
76561198064411172,9040,0
76561198064411172,9050,0
76561198064411172,9070,0
76561198064411172,9160,5
76561198064411172,9180,3
76561198064411172,12100,6
76561198064411172,12110,3
76561198064411172,12120,3
76561198064411172,12170,23
76561198064411172,12180,23
76561198064411172,12210,50
76561198064411172,12230,0
76561198064411172,12240,0
76561198064411172,12250,0
76561198064411172,12900,818
76561198064411172,17410,62
76561198064411172,17470,0
76561198064411172,19000,0
76561198064411172,21690,3
76561198064411172,22120,0
76561198064411172,22140,0
76561198064411172,22180,0
76561198064411172,22380,0
76561198064411172,31280,147
76561198064411172,37600,32
76561198064411172,40800,0
76561198064411172,42910,0
76561198064411172,45760,0
76561198064411172,47780,0
76561198064411172,48000,303
76561198064411172,49520,1
76561198064411172,49600,73
76561198064411172,57300,0
76561198064411172,70300,3
76561198064411172,71230,7
76561198064411172,78000,0
76561198064411172,90200,0
76561198064411172,92800,0
76561198064411172,95400,7
76561198064411172,105600,638
76561198064411172,108600,0
76561198064411172,113200,0
76561198064411172,204360,93
76561198064411172,208200,0
76561198064411172,210970,0
76561198064411172,211420,0
76561198064411172,211820,34
76561198064411172,214190,803
76561198064411172,214490,389
76561198064411172,218620,0
76561198064411172,219150,22
76561198064411172,219740,0
76561198064411172,219890,31
76561198064411172,220260,0
76561198064411172,221040,5
76561198064411172,221180,52
76561198064411172,221640,12
76561198064411172,221910,97
76561198064411172,222480,0
76561198064411172,223470,0
76561198064411172,224480,0
76561198064411172,224760,126
76561198064411172,225080,0
76561198064411172,228380,0
76561198064411172,229870,0
76561198064411172,230270,12
76561198064411172,232770,0
76561198064411172,233450,0
76561198064411172,233720,0
76561198064411172,234710,15
76561198064411172,235800,1917
76561198064411172,236430,107
76561198064411172,236450,511
76561198064411172,238210,0
76561198064411172,238460,60
76561198064411172,239030,0
76561198064411172,239200,0
76561198064411172,239820,209
76561198064411172,240720,1
76561198064411172,243470,0
76561198064411172,244870,81
76561198064411172,246070,0
76561198064411172,246580,0
76561198064411172,246620,200
76561198064411172,250180,3
76561198064411172,250460,0
76561198064411172,250760,379
76561198064411172,250900,413
76561198064411172,251110,0
76561198064411172,251570,0
76561198064411172,252730,0
76561198064411172,252950,31
76561198064411172,253230,0
76561198064411172,254320,0
76561198064411172,254700,0
76561198064411172,255710,2542
76561198064411172,257850,419
76561198064411172,259940,0
76561198064411172,259960,0
76561198064411172,259980,0
76561198064411172,260000,0
76561198064411172,260020,0
76561198064411172,260040,1
76561198064411172,260060,0
76561198064411172,260730,0
76561198064411172,261180,0
76561198064411172,261570,0
76561198064411172,261640,0
76561198064411172,265890,236
76561198064411172,265930,0
76561198064411172,266010,62
76561198064411172,268910,453
76561198064411172,271590,7912
76561198064411172,271900,165
76561198064411172,271920,396
76561198064411172,272860,0
76561198064411172,273570,0
76561198064411172,273580,0
76561198064411172,273590,0
76561198064411172,274170,0
76561198064411172,275850,0
76561198064411172,280680,0
76561198064411172,282140,29
76561198064411172,282440,0
76561198064411172,282800,9
76561198064411172,284160,8
76561198064411172,285900,0
76561198064411172,286160,31
76561198064411172,286690,35
76561198064411172,286770,0
76561198064411172,287290,0
76561198064411172,287390,0
76561198064411172,298630,77
76561198064411172,299030,1
76561198064411172,301970,0
76561198064411172,304240,5
76561198064411172,304410,2
76561198064411172,304430,141
76561198064411172,304930,1522
76561198064411172,306020,4131
76561198064411172,307670,0
76561198064411172,310560,108
76561198064411172,310950,0
76561198064411172,312520,4
76561198064411172,312610,18
76561198064411172,313160,0
76561198064411172,313340,333
76561198064411172,322170,21
76561198064411172,322330,1
76561198064411172,322500,108
76561198064411172,322780,3757
76561198064411172,323190,0
76561198064411172,326460,0
76561198064411172,327890,7
76561198064411172,327910,0
76561198064411172,328440,0
76561198064411172,328450,0
76561198064411172,328460,0
76561198064411172,329830,0
76561198064411172,330830,0
76561198064411172,331670,0
76561198064411172,331870,0
76561198064411172,335300,235
76561198064411172,339340,4
76561198064411172,341800,3
76561198064411172,341940,26
76561198064411172,343780,5
76561198064411172,351510,1
76561198064411172,359040,0
76561198064411172,359320,117
76561198064411172,361280,410
76561198064411172,361420,0
76561198064411172,362890,257
76561198064411172,363440,5
76561198064411172,365450,43
76561198064411172,365590,3381
76561198064411172,366250,5
76561198064411172,366260,2
76561198064411172,367450,0
76561198064411172,367520,0
76561198064411172,367540,0
76561198064411172,367580,89
76561198064411172,368340,29
76561198064411172,370360,54
76561198064411172,374320,157
76561198064411172,377160,629
76561198064411172,379720,242
76561198064411172,381210,10
76561198064411172,382110,6
76561198064411172,382560,0
76561198064411172,384190,0
76561198064411172,387290,0
76561198064411172,389730,0
76561198064411172,391540,912
76561198064411172,391720,0
76561198064411172,394160,54
76561198064411172,395270,0
76561198064411172,397460,36
76561198064411172,397540,66
76561198064411172,397740,21
76561198064411172,397950,17
76561198064411172,400020,41
76561198064411172,401680,0
76561198064411172,403400,8
76561198064411172,403410,1
76561198064411172,403430,6
76561198064411172,405640,140
76561198064411172,406150,0
76561198064411172,409710,41
76561198064411172,409720,0
76561198064411172,410700,0
76561198064411172,410710,0
76561198064411172,412020,10
76561198064411172,412740,0
76561198064411172,413150,85
76561198064411172,416770,12
76561198064411172,418370,4
76561198064411172,420530,5
76561198064411172,421020,6
76561198064411172,421040,0
76561198064411172,424840,0
76561198064411172,427520,271
76561198064411172,431240,0
76561198064411172,431960,178
76561198064411172,433340,746
76561198064411172,434170,0
76561198064411172,437530,0
76561198064411172,441380,28
76561198064411172,442070,0
76561198064411172,442780,20
76561198064411172,446790,0
76561198064411172,447020,0
76561198064411172,447040,5
76561198064411172,448080,0
76561198064411172,448280,0
76561198064411172,448510,0
76561198064411172,455400,5
76561198064411172,461840,11
76561198064411172,464350,4060
76561198064411172,466630,21
76561198064411172,469920,4114
76561198064411172,470220,0
76561198064411172,470260,0
76561198064411172,473770,5
76561198064411172,475190,136
76561198064411172,477160,0
76561198064411172,482400,32
76561198064411172,485510,117
76561198064411172,487370,12
76561198064411172,493520,136
76561198064411172,495050,0
76561198064411172,499440,70
76561198064411172,504210,96
76561198064411172,504230,3
76561198064411172,508440,0
76561198064411172,508900,0
76561198064411172,508910,0
76561198064411172,513790,0
76561198064411172,516750,0
76561198064411172,519860,262
76561198064411172,521350,0
76561198064411172,524440,0
76561198064411172,531510,0
76561198064411172,531740,0
76561198064411172,533300,6
76561198064411172,536690,29
76561198064411172,539460,3
76561198064411172,539750,0
76561198064411172,541200,0
76561198064411172,546560,0
76561198064411172,548430,25
76561198064411172,550320,0
76561198064411172,551110,3
76561198064411172,555150,0
76561198064411172,557600,0
76561198064411172,562220,0
76561198064411172,562860,0
76561198064411172,566160,0
76561198064411172,568320,83
76561198064411172,570940,0
76561198064411172,571740,23
76561198064411172,575640,0
76561198064411172,575680,0
76561198064411172,578080,174
76561198064411172,580200,0
76561198064411172,582270,66
76561198064411172,583010,0
76561198064411172,583950,85
76561198064411172,586200,3
76561198064411172,590830,2563
76561198064411172,591420,0
76561198064411172,594330,0
76561198064411172,596590,3
76561198064411172,600990,0
76561198064411172,601220,0
76561198064411172,603010,135
76561198064411172,605230,184
76561198064411172,610180,0
76561198064411172,610360,0
76561198064411172,611500,3574
76561198064411172,612470,0
76561198064411172,613100,899
76561198064411172,615120,0
76561198064411172,616110,0
76561198064411172,617670,0
76561198064411172,617830,0
76561198064411172,618740,0
76561198064411172,619150,223
76561198064411172,620980,0
76561198064411172,621060,0
76561198064411172,629520,3362
76561198064411172,632000,4
76561198064411172,635260,0
76561198064411172,638230,0
76561198064411172,638970,0
76561198064411172,641990,0
76561198064411172,642560,124
76561198064411172,644930,165
76561198064411172,645090,0
76561198064411172,650000,0
76561198064411172,653530,0
76561198064411172,654440,0
76561198064411172,654900,2
76561198064411172,655500,0
76561198064411172,658550,0
76561198064411172,658560,0
76561198064411172,661430,4
76561198064411172,665300,14
76561198064411172,671860,292
76561198064411172,673130,0
76561198064411172,673800,0
76561198064411172,674140,0
76561198064411172,674940,6
76561198064411172,683320,0
76561198064411172,684410,423
76561198064411172,690040,23
76561198064411172,690790,0
76561198064411172,697860,19
76561198064411172,698670,7
76561198064411172,702670,47
76561198064411172,707030,0
76561198064411172,719750,70
76561198064411172,728880,245
76561198064411172,729040,0
76561198064411172,733050,0
76561198064411172,733070,0
76561198064411172,736260,491
76561198064411172,739630,167
76561198064411172,742490,0
76561198064411172,743650,1
76561198064411172,744050,42
76561198064411172,748970,0
76561198064411172,751780,6127
76561198064411172,753640,0
76561198064411172,757330,0
76561198064411172,773670,0
76561198064411172,774461,28
76561198064411172,782330,142
76561198064411172,787860,0
76561198064411172,799070,0
76561198064411172,809850,18
76561198064411172,812160,0
76561198064411172,813230,5
76561198064411172,814380,256
76561198064411172,823130,0
76561198064411172,823500,0
76561198064411172,824270,40
76561198064411172,824600,10
76561198064411172,834530,0
76561198064411172,837470,4
76561198064411172,848350,0
76561198064411172,850190,0
76561198064411172,851880,0
76561198064411172,860510,0
76561198064411172,864300,0
76561198064411172,866570,2
76561198064411172,876500,14
76561198064411172,880940,0
76561198064411172,881100,19
76561198064411172,883710,9
76561198064411172,893050,63
76561198064411172,893680,13
76561198064411172,893720,0
76561198064411172,908520,8331
76561198064411172,924970,519
76561198064411172,927380,0
76561198064411172,933080,6
76561198064411172,937300,0
76561198064411172,941570,0
76561198064411172,945360,46
76561198064411172,949230,34
76561198064411172,952060,3
76561198064411172,952070,0
76561198064411172,953490,1
76561198064411172,960090,9627
76561198064411172,964800,22
76561198064411172,965580,5
76561198064411172,966610,0
76561198064411172,966630,0
76561198064411172,975370,14
76561198064411172,976730,158
76561198064411172,978460,0
76561198064411172,982290,0
76561198064411172,993090,1
76561198064411172,999220,0
76561198064411172,1000410,53
76561198064411172,1005300,3
76561198064411172,1010750,14
76561198064411172,1018020,1
76561198064411172,1030300,0
76561198064411172,1038250,0
76561198064411172,1046030,0
76561198064411172,1049320,24
76561198064411172,1049410,0
76561198064411172,1055540,0
76561198064411172,1057090,0
76561198064411172,1062160,0
76561198064411172,1062520,15
76561198064411172,1067540,0
76561198064411172,1068820,8084
76561198064411172,1070710,20
76561198064411172,1082430,0
76561198064411172,1085660,205
76561198064411172,1088710,0
76561198064411172,1091500,416
76561198064411172,1092790,222
76561198064411172,1097150,722
76561198064411172,1098340,0
76561198064411172,1101930,0
76561198064411172,1102580,0
76561198064411172,1105500,0
76561198064411172,1105510,0
76561198064411172,1111940,0
76561198064411172,1118200,0
76561198064411172,1118840,0
76561198064411172,1130410,88
76561198064411172,1135690,0
76561198064411172,1137320,0
76561198064411172,1144200,20
76561198064411172,1145350,0
76561198064411172,1145360,0
76561198064411172,1147860,31
76561198064411172,1148590,13
76561198064411172,1150690,36
76561198064411172,1150760,0
76561198064411172,1151340,0
76561198064411172,1158290,0
76561198064411172,1167630,21
76561198064411172,1170060,25
76561198064411172,1172620,0
76561198064411172,1173510,94
76561198064411172,1174180,0
76561198064411172,1177980,5
76561198064411172,1178460,7
76561198064411172,1190460,0
76561198064411172,1190970,41
76561198064411172,1196590,14
76561198064411172,1203190,0
76561198064411172,1205450,0
76561198064411172,1210320,324
76561198064411172,1211630,0
76561198064411172,1218900,0
76561198064411172,1222140,0
76561198064411172,1222700,0
76561198064411172,1225570,0
76561198064411172,1228520,5
76561198064411172,1229490,0
76561198064411172,1233540,0
76561198064411172,1233570,0
76561198064411172,1234730,0
76561198064411172,1235140,0
76561198064411172,1238060,0
76561198064411172,1243830,0
76561198064411172,1245620,0
76561198064411172,1248130,0
76561198064411172,1250410,0
76561198064411172,1252330,0
76561198064411172,1256230,8
76561198064411172,1260320,0
76561198064411172,1262350,15
76561198064411172,1263240,5
76561198064411172,1267910,0
76561198064411172,1269260,27
76561198064411172,1272080,0
76561198064411172,1281270,0
76561198064411172,1285190,0
76561198064411172,1285670,0
76561198064411172,1286710,0
76561198064411172,1290000,0
76561198064411172,1291340,0
76561198064411172,1293160,0
76561198064411172,1293830,67
76561198064411172,1304550,0
76561198064411172,1313140,295
76561198064411172,1316910,15
76561198064411172,1325200,60
76561198064411172,1332010,0
76561198064411172,1354830,724
76561198064411172,1359980,0
76561198064411172,1363080,8
76561198064411172,1364780,62
76561198064411172,1366540,0
76561198064411172,1366800,41
76561198064411172,1372320,8
76561198064411172,1382070,0
76561198064411172,1384160,3
76561198064411172,1388590,0
76561198064411172,1388770,8
76561198064411172,1392170,0
76561198064411172,1392820,17
76561198064411172,1404210,0
76561198064411172,1411910,4
76561198064411172,1422450,244
76561198064411172,1424330,0
76561198064411172,1426210,179
76561198064411172,1449560,0
76561198064411172,1454400,4878
76561198064411172,1455840,33
76561198064411172,1455900,0
76561198064411172,1458140,0
76561198064411172,1465360,0
76561198064411172,1469370,12
76561198064411172,1473350,977
76561198064411172,1477830,0
76561198064411172,1493520,17
76561198064411172,1497440,5
76561198064411172,1509960,0
76561198064411172,1522960,12
76561198064411172,1546970,38
76561198064411172,1546990,6
76561198064411172,1547000,10
76561198064411172,1551360,55
76561198064411172,1552350,0
76561198064411172,1562430,99
76561198064411172,1585220,0
76561198064411172,1587130,4
76561198064411172,1588530,1
76561198064411172,1592190,0
76561198064411172,1592280,0
76561198064411172,1593030,0
76561198064411172,1599600,0
76561198064411172,1601580,0
76561198064411172,1604000,28
76561198064411172,1607680,0
76561198064411172,1608230,0
76561198064411172,1623730,99
76561198064411172,1627570,0
76561198064411172,1629520,0
76561198064411172,1640300,21
76561198064411172,1657630,23
76561198064411172,1671210,377
76561198064411172,1672970,3
76561198064411172,1684930,24
76561198064411172,1693980,23
76561198064411172,1703340,212
76561198064411172,1710820,0
76561198064411172,1716120,0
76561198064411172,1730700,14
76561198064411172,1755580,0
76561198064411172,1762010,8
76561198064411172,1778820,0
76561198064411172,1785150,0
76561198064411172,1794680,112
76561198064411172,1801110,0
76561198064411172,1801520,0
76561198064411172,1808500,551
76561198064411172,1809540,34
76561198064411172,1823930,0
76561198064411172,1846170,52
76561198064411172,1847510,469
76561198064411172,1850160,22
76561198064411172,1850570,0
76561198064411172,1850960,0
76561198064411172,1919470,3
76561198064411172,1920480,17
76561198064411172,1922560,0
76561198064411172,1928870,0
76561198064411172,1931180,172
76561198064411172,1939970,0
76561198064411172,1942280,0
76561198064411172,1943950,0
76561198064411172,1944430,0
76561198064411172,1948280,33
76561198064411172,1966720,84
76561198064411172,1966900,345
76561198064411172,1970460,212
76561198064411172,1980530,872
76561198064411172,1987080,0
76561198064411172,1988550,694
76561198064411172,1999360,3973
76561198064411172,2008920,0
76561198064411172,2050650,3
76561198064411172,2054740,2
76561198064411172,2060160,413
76561198064411172,2072450,0
76561198064411172,2097180,45
76561198064411172,2101960,30
76561198064411172,2104890,85
76561198064411172,2113850,2572
76561198064411172,2124490,7
76561198064411172,2133760,45
76561198064411172,2141730,0
76561198064411172,2149010,0
76561198064411172,2172260,11
76561198064411172,2198150,0
76561198064411172,2206560,0
76561198064411172,2208350,16
76561198064411172,2212330,0
76561198064411172,2212670,0
76561198064411172,2215430,11
76561198064411172,2216830,0
76561198064411172,2221490,55
76561198064411172,2231450,0
76561198064411172,2233120,12
76561198064411172,2235020,0
76561198064411172,2240080,2
76561198064411172,2246110,27
76561198064411172,2276930,2406
76561198064411172,2285820,0
76561198064411172,2291760,0
76561198064411172,2299900,0
76561198064411172,2300320,21
76561198064411172,2324290,0
76561198064411172,2334730,0
76561198064411172,2344520,1272
76561198064411172,2348100,159
76561198064411172,2357910,0
76561198064411172,2370570,61
76561198064411172,2375780,95
76561198064411172,2379780,1264
76561198064411172,2379910,0
76561198064411172,2406770,366
76561198064411172,2420660,8
76561198064411172,2449040,91
76561198064411172,2449430,14
76561198064411172,2453060,9
76561198064411172,2453160,10
76561198064411172,2479000,0
76561198064411172,2497900,0
76561198064411172,2497920,0
76561198064411172,2533960,0
76561198064411172,2546310,1
76561198064411172,2580020,0
76561198064411172,2581950,20
76561198064411172,2597970,0
76561198064411172,2622380,0
76561198064411172,2644470,0
76561198064411172,2652000,0
76561198064411172,2653790,5
76561198064411172,2663530,147
76561198064411172,2666510,1032
76561198064411172,2668510,0
76561198064411172,2669410,0
76561198064411172,2694490,5188
76561198064411172,2695940,0
76561198064411172,2763670,3
76561198064411172,2767520,10
76561198064411172,2768430,10
76561198064411172,2784470,0
76561198064411172,2805060,2
76561198064411172,2835570,194
76561198064411172,2852770,1
76561198064411172,2871440,160
76561198064411172,2881650,2
76561198064411172,2903560,0
76561198064411172,2941710,0
76561198064411172,2947440,38
76561198064411172,2948640,0
76561198064411172,2958970,13
76561198064411172,2989860,0
76561198064411172,3011440,0
76561198064411172,3017860,0
76561198064411172,3044220,0
76561198064411172,3097560,0
76561198064411172,3107330,197
76561198064411172,3107900,14
